176;https://virsikirja.fi/virsi-176-pois-pelko-herran-kansa/;Pois pelko, Herran kansa!;119580;120151
177;https://virsikirja.fi/virsi-177-jeesus-on-paimen-han-kanssamme-kay/;Jeesus on paimen, hän kanssamme käy;120152;120674
178;https://virsikirja.fi/virsi-178-myos-isamme-uskoivat-ennen/;Myös isämme uskoivat ennen;120675;121661
179;https://virsikirja.fi/virsi-179-siion-apus-ainoastaan/;Siion, apus ainoastaan;121662;122793
180;https://virsikirja.fi/virsi-180-jeesus-sanoi-omillensa/;Jeesus sanoi omillensa;122794;123339
181;https://virsikirja.fi/virsi-181-jumala-taysi-turva-on/;Jumala täysi turva on;123340;124114
182;https://virsikirja.fi/virsi-182-herramme-kristus-seurakuntaas-puolla/;Herramme Kristus, seurakuntaas puolla;124115;124432
183;https://virsikirja.fi/virsi-183-on-meilla-aarre-verraton/;On meillä aarre verraton;124433;125535
184;https://virsikirja.fi/virsi-184-ma-kauniin-tiedan-kukkasen/;Mä kauniin tiedän kukkasen;125536;126166
185;https://virsikirja.fi/virsi-185-herra-annat-sanassasi/;Herra, annat sanassasi;126167;126907
186;https://virsikirja.fi/virsi-186-nyt-kuinka-kiittaisimme/;Nyt kuinka kiittäisimme;126908;127723
187;https://virsikirja.fi/virsi-187-armahda-herra-jumala/;Armahda, Herra Jumala;127724;128588
188;https://virsikirja.fi/virsi-188-on-herra-pyha-sanasi/;On, Herra, pyhä sanasi;128589;129668
189;https://virsikirja.fi/virsi-189-ah-jeesus-ole-kanssamme/;Ah Jeesus, ole kanssamme;129669;130332
190;https://virsikirja.fi/virsi-190-sun-sanas-suojaa-jumala/;Sun sanas suojaa, Jumala;130333;130758
191;https://virsikirja.fi/virsi-191-on-meille-herra-jumala/;On meille Herra Jumala;130759;131709
192;https://virsikirja.fi/virsi-192-kylvaja-lahti-kylvamaan/;Kylväjä lähti kylvämään;131710;132603
193;https://virsikirja.fi/virsi-193-autuuden-ja-armon-sana/;Autuuden ja armon sana;132604;133294
194;https://virsikirja.fi/virsi-194-jumala-on-lasna/;Jumala on läsnä;133295;134145
195;https://virsikirja.fi/virsi-195-on-riemu-kun-saan-tulla/;On riemu, kun saan tulla;134146;134496
196;https://virsikirja.fi/virsi-196-on-herran-temppelissa/;On Herran temppelissä;134497;135054
197;https://virsikirja.fi/virsi-197-ajasta-aikaan-varjellut/;Ajasta aikaan varjellut;135055;135778
198;https://virsikirja.fi/virsi-198-oi-pyha-herran-temppeli/;Oi pyhä Herran temppeli;135779;136385
199;https://virsikirja.fi/virsi-199-nyt-kiittakaa-on-herra-hyva/;Nyt kiittäkää! On Herra hyvä;136386;137086
200;https://virsikirja.fi/virsi-200-oi-kuinka-ihana/;Oi, kuinka ihana;137087;138197
201a;https://virsikirja.fi/virsi-201a-tanne-jeesus-tulimme/;Tänne, Jeesus, tulimme;138198;138556
201b;https://virsikirja.fi/virsi-201b-tanne-jeesus-tulimme/;Tänne, Jeesus, tulimme;138557;138915
202;https://virsikirja.fi/virsi-202-jeesus-sana-elaman/;Jeesus, sana elämän;138916;139740
203;https://virsikirja.fi/virsi-203-kay-sydameni-temppeliin/;Käy sydämeni temppeliin;139741;141033
204;https://virsikirja.fi/virsi-204-herra-jeesus-hengellasi/;Herra Jeesus, Hengelläsi;141034;141487
205;https://virsikirja.fi/virsi-205-nimeesi-kokoon-tulleina/;Nimeesi kokoon tulleina;141488;142251
206;https://virsikirja.fi/virsi-206-taas-kasvojesi-eteen/;Taas kasvojesi eteen;142252;142669
207;https://virsikirja.fi/virsi-207-arkana-nyt-olen-tullut/;Arkana nyt olen tullut;142670;143293
208;https://virsikirja.fi/virsi-208-oi-taivaallinen-isamme/;Oi taivaallinen Isämme!;143294;144346
209;https://virsikirja.fi/virsi-209-herra-siunaa-auta-meita/;Herra, siunaa, auta meitä;144347;144511
210;https://virsikirja.fi/virsi-210-herramme-jeesuksen-kristuksen-armo/;Herramme Jeesuksen Kristuksen armo;144512;144646
211;https://virsikirja.fi/virsi-211-oi-herra-kiitos-sanastasi/;Oi Herra, kiitos sanastasi;144647;145051
212;https://virsikirja.fi/virsi-212-kiitos-karitsa-kuollut/;Kiitos, Karitsa kuollut;145052;145600
213a;https://virsikirja.fi/virsi-213a-taas-kutsut-meidat-temppelista-arkeen/;Taas kutsut meidät temppelistä arkeen;145601;146025
213b;https://virsikirja.fi/virsi-213b-taas-kutsut-meidat-temppelista-arkeen/;Taas kutsut meidät temppelistä arkeen;146026;146450
214a;https://virsikirja.fi/virsi-214a-kun-kasteen-jordanvirrassa/;Kun kasteen Jordanvirrassa;146451;146933
214b;https://virsikirja.fi/virsi-214b-kun-kasteen-jordanvirrassa/;Kun kasteen Jordanvirrassa;146934;147416
215;https://virsikirja.fi/virsi-215-oi-armon-merta-ihmeellista/;Oi armon merta ihmeellistä;147417;148221
216;https://virsikirja.fi/virsi-216-pyha-isa-jumala/;Pyhä Isä Jumala;148222;148554
217;https://virsikirja.fi/virsi-217-taynna-kiitosta-ja-hammastysta/;Täynnä kiitosta ja hämmästystä;148555;149154
218;https://virsikirja.fi/virsi-218-tuomme-luokse-jeesuksen/;Tuomme luokse Jeesuksen;149155;149553
219;https://virsikirja.fi/virsi-219-kasteen-kirkas-vesi-on/;Kasteen kirkas vesi on;149554;149856
220;https://virsikirja.fi/virsi-220-oi-jeesus-viimeisena-yona/;Oi Jeesus, viimeisenä yönä;149857;151051
221;https://virsikirja.fi/virsi-221-kiittaen-nyt-ylistamme/;Kiittäen nyt ylistämme;151052;152206
222a;https://virsikirja.fi/virsi-222a-jeesus-kristus-elamamme/;Jeesus Kristus, elämämme;152207;152925
222b;https://virsikirja.fi/virsi-222b-jeesus-kristus-elamamme/;Jeesus Kristus, elämämme;152926;153644
223;https://virsikirja.fi/virsi-223-oi-jeesus-armas-ystava/;Oi Jeesus, armas ystävä;153645;154446
224;https://virsikirja.fi/virsi-224-oi-jeesus-leipa-elaman/;Oi Jeesus, leipä elämän;154447;155468
225;https://virsikirja.fi/virsi-225-jeesus-luona-armopoydan/;Jeesus, luona armopöydän;155469;156231
226;https://virsikirja.fi/virsi-226-on-autuas-ken-jeesusta/;On autuas, ken Jeesusta;156232;157521
227;https://virsikirja.fi/virsi-227-ylistys-olkoon-aina-isallemme/;Ylistys olkoon aina Isällemme;157522;158158
228a;https://virsikirja.fi/virsi-228a-vaiti-kaikki-palvokaamme/;Vaiti kaikki palvokaamme;158159;158657
228b;https://virsikirja.fi/virsi-228b-vaiti-kaikki-palvokaamme/;Vaiti kaikki palvokaamme;158658;159156
229;https://virsikirja.fi/virsi-229-saa-ehtoollinen-jeesuksen/;Saa ehtoollinen Jeesuksen;159157;159761
230;https://virsikirja.fi/virsi-230-lahjoistas-jeesus-pyhista/;Lahjoistas, Jeesus, pyhistä;159762;160172
231;https://virsikirja.fi/virsi-231-maan-sato-elonaikaan/;Maan sato elonaikaan;160173;160461
232;https://virsikirja.fi/virsi-232-taas-kutsut-meidat-poytaasi/;Taas kutsut meidät pöytääsi;160462;160951
233;https://virsikirja.fi/virsi-233-oi-isa-poika-henki-herran/;Oi Isä, Poika, Henki Herran;160952;161595
234;https://virsikirja.fi/virsi-234-jeesus-saavun-kutsustasi/;Jeesus, saavun kutsustasi;161596;162199
235;https://virsikirja.fi/virsi-235-armon-lahde-jeesuksemme/;Armon lähde, Jeesuksemme;162200;162797
236;https://virsikirja.fi/virsi-236-katesi-laske-herramme/;Kätesi laske, Herramme;162798;163302
237;https://virsikirja.fi/virsi-237-jo-nuoruuteni-aikana/;Jo nuoruuteni aikana;163303;163912
